CMD, D, D, D, D, TLAST, TKEEP, TIME_NS
DATA:1, 1.371652126e+00, -2.676732279e-02, 1.530483603e+00, 3.387958705e-01, 0, -1, 7734.4
DATA:1, 1.416377544e+00, -1.591739953e-01, 1.049909949e+00, 5.645818710e-01, 0, -1, 7740.8
DATA:1, 1.383169889e+00, -2.783323228e-01, 4.801310599e-01, 7.406430244e-01, 0, -1, 7747.2
DATA:1, 1.276085138e+00, -3.689797819e-01, 2.614538372e-01, 8.964364529e-01, 0, -1, 7750.4
DATA:1, 1.197784424e+00, -4.716282487e-01, 2.353701741e-02, 9.944110513e-01, 0, -1, 7756.8
DATA:1, 1.089642286e+00, -5.275582075e-01, 3.092356622e-01, 1.032522082e+00, 0, -1, 7763.2
DATA:1, 1.044698238e+00, -6.261888146e-01, 1.071864843e+00, 1.017236471e+00, 0, -1, 7769.6
DATA:1, 1.006114960e+00, -7.369993925e-01, 1.297892570e+00, 9.204719067e-01, 0, -1, 7772.8
DATA:1, 9.900515079e-01, -7.924771905e-01, 1.917765141e+00, 7.720467448e-01, 0, -1, 7779.2
DATA:1, 1.045656681e+00, -8.395336270e-01, 2.420279980e+00, 5.667943358e-01, 0, -1, 7785.6
DATA:1, 1.025294781e+00, -8.682813644e-01, 2.669271231e+00, 3.285543025e-01, 0, -1, 7792
DATA:1, 9.728886485e-01, -8.703492880e-01, 3.184412956e+00, 9.839641303e-02, 0, -1, 7795.2
DATA:1, 9.162048101e-01, -8.869369030e-01, 2.932899475e+00, -1.495663524e-01, 0, -1, 7801.6
DATA:1, 7.982224822e-01, -8.656331301e-01, 2.473826408e+00, -3.696747720e-01, 0, -1, 7808
DATA:1, 7.664114833e-01, -8.454915881e-01, 1.985576153e+00, -5.709550381e-01, 0, -1, 7814.4
DATA:1, 7.481322885e-01, -7.721461058e-01, 1.799493313e+00, -7.512018681e-01, 0, -1, 7817.6
DATA:1, 7.664400339e-01, -7.316782475e-01, 2.166704178e+00, -8.627532125e-01, 0, -1, 7824
DATA:1, 7.409930229e-01, -6.629047394e-01, 2.035548687e+00, -9.234315157e-01, 0, -1, 7830.4
DATA:1, 5.761604905e-01, -5.451564193e-01, 1.785135627e+00, -9.049861431e-01, 0, -1, 7836.8
DATA:1, 5.304015279e-01, -4.715278745e-01, 1.901889682e+00, -8.278117776e-01, 0, -1, 7840
DATA:1, 4.145163894e-01, -3.179872334e-01, 1.650021791e+00, -6.994732022e-01, 0, -1, 7846.4
DATA:1, 3.663100004e-01, -2.257460505e-01, 2.206274986e+00, -5.305873156e-01, 0, -1, 7852.8
DATA:1, 3.127045929e-01, -1.374291331e-01, 2.635790348e+00, -3.377894163e-01, 0, -1, 7859.2
DATA:1, 2.097843885e-01, -1.736749336e-02, 2.795445442e+00, -1.250418574e-01, 0, -1, 7862.4
DATA:1, 1.812138110e-01, 9.572534263e-02, 2.750221729e+00, 1.177964211e-01, 0, -1, 7868.8
DATA:1, 1.092669219e-01, 2.636855841e-01, 2.404989958e+00, 3.631742597e-01, 0, -1, 7875.2
DATA:1, 4.452515393e-02, 4.238591194e-01, 2.116959810e+00, 5.890306234e-01, 0, -1, 7881.6
DATA:1, 1.751380414e-02, 5.717352033e-01, 1.871856093e+00, 7.742453814e-01, 0, -1, 7884.8
DATA:1, -8.021184802e-02, 6.709451675e-01, 1.866572738e+00, 9.154063463e-01, 0, -1, 7891.2
DATA:1, -1.287490129e-01, 7.764918804e-01, 1.305730343e+00, 1.004891515e+00, 0, -1, 7897.6
DATA:1, -1.229132935e-01, 8.389165401e-01, 1.092451334e+00, 1.030471683e+00, 0, -1, 7904
DATA:1, -2.221882939e-01, 9.007421732e-01, 4.203165174e-01, 1.005741835e+00, 0, -1, 7907.2
DATA:1, -2.529927492e-01, 9.994972944e-01, -1.957737356e-01, 9.063273072e-01, 0, -1, 7913.6
DATA:1, -3.420521319e-01, 1.048449755e+00, 8.906990290e-03, 7.557538748e-01, 0, -1, 7920
DATA:1, -4.602785110e-01, 1.097374320e+00, -2.085231245e-02, 5.687236190e-01, 0, -1, 7926.4
DATA:1, -4.744135141e-01, 1.126422524e+00, 2.236370146e-01, 3.485055268e-01, 0, -1, 7929.6
DATA:1, -5.343277454e-01, 1.090553284e+00, 6.083993912e-01, 1.158350557e-01, 0, -1, 7936
DATA:1, -5.395183563e-01, 1.052731037e+00, 9.187697768e-01, -1.330521703e-01, 0, -1, 7942.4
DATA:1, -5.860403776e-01, 1.063849568e+00, 1.561034203e+00, -3.694449663e-01, 0, -1, 7948.8
DATA:1, -6.310002208e-01, 1.032368541e+00, 1.952152967e+00, -5.673559904e-01, 0, -1, 7952
DATA:1, -5.922489166e-01, 9.786725044e-01, 2.167510033e+00, -7.460764647e-01, 0, -1, 7958.4
DATA:1, -6.568207145e-01, 9.535236955e-01, 1.865007997e+00, -8.479326963e-01, 0, -1, 7964.8
DATA:1, -5.816901922e-01, 8.550961018e-01, 1.863147616e+00, -8.972783089e-01, 0, -1, 7971.2
DATA:1, -5.218114257e-01, 7.719528079e-01, 2.207078695e+00, -8.857545853e-01, 0, -1, 7974.4
DATA:1, -5.505828261e-01, 7.274956703e-01, 2.720838547e+00, -8.077515364e-01, 0, -1, 7980.8
DATA:1, -5.205202103e-01, 6.142435074e-01, 3.494271040e+00, -6.903985739e-01, 0, -1, 7987.2
DATA:1, -5.193032026e-01, 5.049619079e-01, 3.500611544e+00, -5.408251882e-01, 0, -1, 7993.6
DATA:1, -5.498713255e-01, 4.105026722e-01, 3.337103128e+00, -3.601516187e-01, 0, -1, 7996.8
DATA:1, -5.751841664e-01, 2.272532880e-01, 3.144434452e+00, -1.365877837e-01, 0, -1, 8003.2
DATA:1, -6.488651633e-01, 9.558360279e-02, 3.157640219e+00, 8.536311984e-02, 0, -1, 8009.6
DATA:1, -7.260996103e-01, -3.189851344e-02, 2.901370764e+00, 3.257116973e-01, 0, -1, 8016
DATA:1, -7.864024639e-01, -1.607820839e-01, 3.049495697e+00, 5.434124470e-01, 0, -1, 8019.2
DATA:1, -8.641152382e-01, -2.653692663e-01, 2.727739573e+00, 7.276308537e-01, 0, -1, 8025.6
DATA:1, -8.678361177e-01, -3.959451318e-01, 2.070404768e+00, 8.733239174e-01, 0, -1, 8032
DATA:1, -8.806748390e-01, -5.142157674e-01, 1.923649073e+00, 9.562026262e-01, 0, -1, 8038.4
DATA:1, -8.196895123e-01, -6.363984942e-01, 1.313739777e+00, 9.962060452e-01, 0, -1, 8041.6
DATA:1, -6.769609451e-01, -6.921815276e-01, 8.239519000e-01, 9.646372795e-01, 0, -1, 8048
DATA:1, -6.074795723e-01, -7.674092054e-01, 1.144553185e+00, 8.665836453e-01, 0, -1, 8054.4
DATA:1, -5.351887941e-01, -7.919210792e-01, 1.000066996e+00, 7.408344746e-01, 0, -1, 8060.8
DATA:1, -5.019665360e-01, -8.033077121e-01, 1.270478964e+00, 5.595201254e-01, 0, -1, 8064
DATA:1, -4.745928049e-01, -8.613012433e-01, 1.623933911e+00, 3.310982287e-01, 0, -1, 8070.4
DATA:1, -3.981137276e-01, -8.646257520e-01, 1.442945242e+00, 1.005158052e-01, 0, -1, 8076.8
DATA:1, -3.169112206e-01, -8.788838983e-01, 1.217724204e+00, -1.490832269e-01, 0, -1, 8083.2
DATA:1, -3.100918531e-01, -8.747123480e-01, 7.525492311e-01, -3.906924129e-01, 0, -1, 8086.4
DATA:1, -3.096955419e-01, -8.434275389e-01, 2.425637245e-01, -5.869828463e-01, 0, -1, 8092.8
DATA:1, -2.830234468e-01, -7.928175330e-01, -7.690908015e-02, -7.515524030e-01, 0, -1, 8099.2
DATA:1, -2.261556536e-01, -7.529284358e-01, 2.312769294e-01, -8.524197340e-01, 0, -1, 8105.6
DATA:1, -1.727459282e-01, -6.766399145e-01, 2.633967400e-01, -9.128684402e-01, 0, -1, 8108.8
DATA:1, -1.260347664e-01, -5.388941169e-01, 6.924926043e-01, -9.198957682e-01, 0, -1, 8115.2
DATA:1, -1.329429299e-01, -4.171378314e-01, 1.131160736e+00, -8.561658263e-01, 0, -1, 8121.6
DATA:1, -1.163230091e-01, -2.814249098e-01, 7.298941612e-01, -7.558708787e-01, 0, -1, 8128
DATA:1, 6.022486836e-03, -1.759167761e-01, 1.282659769e+00, -5.706074834e-01, 0, -1, 8131.2
DATA:1, 5.381174758e-02, -9.654816985e-02, 1.380868196e+00, -3.655129075e-01, 0, -1, 8137.6
DATA:1, 1.450370848e-01, 3.129138798e-02, 1.379643798e+00, -1.296275109e-01, 0, -1, 8144
DATA:1, 2.783311009e-01, 1.278273314e-01, 1.616406322e+00, 1.092930436e-01, 0, -1, 8150.4
DATA:1, 3.085953891e-01, 2.464199066e-01, 1.235643268e+00, 3.371914029e-01, 0, -1, 8153.6
DATA:1, 3.798469305e-01, 4.037047327e-01, 1.571401477e+00, 5.772172213e-01, 0, -1, 8160
DATA:1, 5.018166900e-01, 5.283215046e-01, 1.715792179e+00, 7.563830018e-01, 0, -1, 8166.4
DATA:1, 5.274512768e-01, 6.894363165e-01, 2.601301670e+00, 9.134415388e-01, 0, -1, 8172.8
DATA:1, 5.946569443e-01, 8.109311461e-01, 3.077014446e+00, 9.954359531e-01, 0, -1, 8176
DATA:1, 6.884309053e-01, 9.120686054e-01, 3.258152008e+00, 1.004365921e+00, 0, -1, 8182.4
DATA:1, 7.398425937e-01, 9.815680385e-01, 3.566543579e+00, 9.813206792e-01, 0, -1, 8188.8
DATA:1, 7.575809956e-01, 1.034463882e+00, 2.944785118e+00, 8.826152086e-01, 0, -1, 8195.2
DATA:1, 8.371616602e-01, 1.107332706e+00, 2.505910158e+00, 7.532202005e-01, 0, -1, 8198.4
DATA:1, 9.133480787e-01, 1.125855803e+00, 1.817288637e+00, 5.807112455e-01, 0, -1, 8204.8
DATA:1, 8.798754215e-01, 1.119291186e+00, 1.363586068e+00, 3.535425663e-01, 0, -1, 8211.2
DATA:1, 1.003756642e+00, 1.110554695e+00, 1.228807330e+00, 1.095437482e-01, 0, -1, 8217.6
DATA:1, 1.089022994e+00, 1.085415840e+00, 1.653809905e+00, -1.479704529e-01, 0, -1, 8220.8
DATA:1, 1.033992887e+00, 1.085462689e+00, 1.579226851e+00, -3.785792589e-01, 0, -1, 8227.2
DATA:1, 1.123674154e+00, 1.047655344e+00, 1.181670785e+00, -5.843252540e-01, 0, -1, 8233.6
DATA:1, 1.098413944e+00, 1.026412129e+00, 1.546234131e+00, -7.488048077e-01, 0, -1, 8240
DATA:1, 1.127228618e+00, 9.820787311e-01, 1.425721407e+00, -8.667225838e-01, 0, -1, 8243.2
DATA:1, 1.198713779e+00, 8.917462826e-01, 1.571638346e+00, -9.266265035e-01, 0, -1, 8249.6
DATA:1, 1.211824059e+00, 8.010351658e-01, 2.026592970e+00, -9.139615297e-01, 0, -1, 8256
DATA:1, 1.222335100e+00, 7.039014101e-01, 1.171292305e+00, -8.521962762e-01, 0, -1, 8262.4
DATA:1, 1.141907454e+00, 5.862113237e-01, 6.709977388e-01, -7.161537409e-01, 0, -1, 8265.6
DATA:1, 1.130337715e+00, 4.776795805e-01, 9.084750414e-01, -5.457218885e-01, 0, -1, 8272
DATA:1, 1.134793282e+00, 3.967548311e-01, 5.010772347e-01, -3.534290791e-01, 0, -1, 8278.4
DATA:1, 1.175946832e+00, 2.445531189e-01, 8.258747458e-01, -1.155791432e-01, 0, -1, 8284.8
DATA:1, 1.155579209e+00, 1.109869704e-01, 1.215872645e+00, 1.089880913e-01, 0, -1, 8288
DATA:1, 1.171658278e+00, -3.426589817e-02, 7.644467950e-01, 3.284507990e-01, 0, -1, 8294.4
DATA:1, 1.199918747e+00, -1.807250381e-01, 1.011708736e+00, 5.667728186e-01, 0, -1, 8300.8
DATA:1, 1.142323732e+00, -2.949919701e-01, 1.510089636e+00, 7.499169111e-01, 0, -1, 8307.2
DATA:1, 1.187216878e+00, -4.351105690e-01, 1.774290919e+00, 8.882862329e-01, 0, -1, 8310.4
DATA:1, 1.124976635e+00, -5.268626809e-01, 2.238598108e+00, 9.901919365e-01, 0, -1, 8316.8
DATA:1, 1.093449831e+00, -6.247379184e-01, 2.514820814e+00, 9.954634905e-01, 0, -1, 8323.2
DATA:1, 1.094862938e+00, -6.674948931e-01, 1.926647305e+00, 9.503769279e-01, 0, -1, 8329.6
DATA:1, 1.100329995e+00, -6.894680262e-01, 1.340200186e+00, 8.586180806e-01, 0, -1, 8332.8
DATA:1, 1.178754210e+00, -7.341738939e-01, 9.263737202e-01, 7.193660736e-01, 0, -1, 8339.2
DATA:1, 1.183673382e+00, -7.654296160e-01, 9.973915815e-01, 5.414843559e-01, 0, -1, 8345.6
DATA:1, 1.151494622e+00, -8.352457881e-01, 1.580479860e+00, 3.397961259e-01, 0, -1, 8352
DATA:1, 1.124064445e+00, -8.509524465e-01, 2.270486832e+00, 1.127450168e-01, 0, -1, 8355.2
DATA:1, 9.951416254e-01, -8.601672649e-01, 2.639512777e+00, -1.496842057e-01, 0, -1, 8361.6
DATA:1, 8.520970345e-01, -8.446384668e-01, 2.568125486e+00, -3.720189631e-01, 0, -1, 8368
DATA:1, 8.047536612e-01, -7.878267169e-01, 2.683560133e+00, -5.877004862e-01, 0, -1, 8374.4
DATA:1, 6.448540688e-01, -7.572343946e-01, 2.880666494e+00, -7.423839569e-01, 0, -1, 8377.6
DATA:1, 6.051359177e-01, -7.032018304e-01, 2.867526054e+00, -8.526389599e-01, 0, -1, 8384
DATA:1, 5.674992800e-01, -5.924903750e-01, 3.174058914e+00, -9.249375463e-01, 0, -1, 8390.4
DATA:1, 5.179491639e-01, -5.312871933e-01, 3.089736223e+00, -9.162113667e-01, 0, -1, 8396.8
DATA:1, 5.008919239e-01, -4.260202646e-01, 3.001427650e+00, -8.500095010e-01, 0, -1, 8400
DATA:1, 4.637722373e-01, -2.984398007e-01, 3.187571526e+00, -7.075031996e-01, 0, -1, 8406.4
DATA:1, 4.611880779e-01, -2.052529603e-01, 2.280370712e+00, -5.255093575e-01, 0, -1, 8412.8
DATA:1, 3.540147245e-01, -8.718720078e-02, 1.891495943e+00, -3.072619438e-01, 0, -1, 8419.2
DATA:1, 2.934048176e-01, 3.262643144e-02, 1.542124987e+00, -8.766217530e-02, 0, -1, 8422.4
DATA:1, 1.874764413e-01, 1.525044292e-01, 1.459652185e+00, 1.325909793e-01, 0, -1, 8428.8
DATA:1, 7.651723176e-02, 2.750202715e-01, 1.786925554e+00, 3.689987063e-01, 0, -1, 8435.2
DATA:1, 4.711774364e-02, 4.030308723e-01, 1.784281373e+00, 5.856730938e-01, 0, -1, 8441.6
DATA:1, -2.391976677e-02, 5.132266283e-01, 1.043842673e+00, 7.746836543e-01, 0, -1, 8444.8
DATA:1, -1.212553866e-02, 6.433759928e-01, 9.790855050e-01, 9.169059992e-01, 0, -1, 8451.2
DATA:1, -3.590553254e-02, 7.707018852e-01, 7.143119574e-01, 9.870201349e-01, 0, -1, 8457.6
DATA:1, -1.361444294e-01, 8.609278202e-01, 5.576295853e-01, 9.980518222e-01, 0, -1, 8464
DATA:1, -1.418677270e-01, 9.629215598e-01, 1.119303465e+00, 9.481309056e-01, 0, -1, 8467.2
DATA:1, -2.044400573e-01, 1.006605625e+00, 6.288707256e-01, 8.607713580e-01, 0, -1, 8473.6
DATA:1, -2.265433371e-01, 1.026935339e+00, 9.448912740e-01, 7.301036716e-01, 0, -1, 8480
DATA:1, -2.354025543e-01, 1.078870773e+00, 1.169520855e+00, 5.534287691e-01, 0, -1, 8486.4
DATA:1, -3.631641865e-01, 1.083986044e+00, 1.394504905e+00, 3.292006254e-01, 0, -1, 8489.6
DATA:1, -4.576337337e-01, 1.068398118e+00, 1.813370705e+00, 9.550200403e-02, 0, -1, 8496
DATA:1, -4.907480478e-01, 1.089019418e+00, 2.048877239e+00, -1.585461944e-01, 0, -1, 8502.4
DATA:1, -5.296112299e-01, 1.093026161e+00, 1.719650507e+00, -4.043543339e-01, 0, -1, 8508.8
DATA:1, -5.121269226e-01, 1.034835339e+00, 1.933207750e+00, -5.909544230e-01, 0, -1, 8512
DATA:1, -5.140277743e-01, 9.856542349e-01, 2.009854555e+00, -7.551813722e-01, 0, -1, 8518.4
DATA:1, -5.678930879e-01, 9.205214381e-01, 1.521004558e+00, -8.673015237e-01, 0, -1, 8524.8
DATA:1, -5.839980245e-01, 8.340423703e-01, 2.490780592e+00, -9.196146727e-01, 0, -1, 8531.2
DATA:1, -6.021449566e-01, 7.446660995e-01, 2.111239433e+00, -9.086910486e-01, 0, -1, 8534.4
DATA:1, -6.213178039e-01, 6.517607570e-01, 1.833757401e+00, -8.497483730e-01, 0, -1, 8540.8
DATA:1, -6.373687983e-01, 5.445225239e-01, 1.910735965e+00, -7.268360853e-01, 0, -1, 8547.2
DATA:1, -7.139850855e-01, 4.061192274e-01, 1.412889242e+00, -5.525456667e-01, 0, -1, 8553.6
DATA:1, -7.009416819e-01, 3.131665587e-01, 1.827832222e+00, -3.550700247e-01, 0, -1, 8556.8
DATA:1, -7.697804570e-01, 2.302454859e-01, 2.449358463e+00, -1.177523956e-01, 0, -1, 8563.2
DATA:1, -8.175855875e-01, 9.021519125e-02, 3.077217340e+00, 1.428574026e-01, 0, -1, 8569.6
DATA:1, -8.008974195e-01, -4.367470741e-03, 3.339502335e+00, 3.859723210e-01, 0, -1, 8576
DATA:1, -8.489147425e-01, -1.295221895e-01, 3.104422092e+00, 6.042101383e-01, 0, -1, 8579.2
DATA:1, -7.399147749e-01, -2.445765883e-01, 2.642382383e+00, 7.925039530e-01, 0, -1, 8585.6
DATA:1, -6.839044690e-01, -3.599690199e-01, 2.372833252e+00, 9.176608324e-01, 0, -1, 8592
DATA:1, -5.825949907e-01, -4.779112041e-01, 2.110008240e+00, 1.009143233e+00, 0, -1, 8598.4
DATA:1, -5.203233957e-01, -5.541660786e-01, 1.850969553e+00, 1.040234804e+00, 0, -1, 8601.6
DATA:1, -5.012575984e-01, -6.368037462e-01, 1.810491562e+00, 9.995758533e-01, 0, -1, 8608
DATA:1, -5.146042705e-01, -7.054282427e-01, 1.549812317e+00, 9.108512402e-01, 0, -1, 8614.4
DATA:1, -4.829765558e-01, -7.527335882e-01, 1.209664226e+00, 7.462793589e-01, 0, -1, 8620.8
DATA:1, -4.124798179e-01, -7.881566286e-01, 1.219828248e+00, 5.559695363e-01, 0, -1, 8624
DATA:1, -3.954229355e-01, -8.638303876e-01, 1.084003329e+00, 3.191557527e-01, 0, -1, 8630.4
DATA:1, -3.124603629e-01, -8.632037640e-01, 6.476330161e-01, 6.669253111e-02, 0, -1, 8636.8
DATA:1, -3.739089072e-01, -8.777105212e-01, 4.688984752e-01, -1.812668741e-01, 0, -1, 8643.2
DATA:1, -4.102637768e-01, -8.653811812e-01, 6.384561658e-01, -4.053717256e-01, 0, -1, 8646.4
DATA:1, -3.992011249e-01, -7.838749886e-01, 8.615361452e-01, -5.969744921e-01, 0, -1, 8652.8
DATA:1, -3.818486631e-01, -7.152709365e-01, 9.164807796e-01, -7.523297071e-01, 0, -1, 8659.2
DATA:1, -2.694363296e-01, -6.501944661e-01, 1.567688465e+00, -8.561181426e-01, 0, -1, 8665.6
DATA:1, -1.427653134e-01, -5.578926802e-01, 1.239178419e+00, -9.297108650e-01, 0, -1, 8668.8
DATA:1, -1.118285507e-01, -5.036832094e-01, 1.008896112e+00, -9.143326283e-01, 0, -1, 8675.2
DATA:1, -2.670185268e-02, -4.525382221e-01, 1.348169684e+00, -8.451694250e-01, 0, -1, 8681.6
DATA:1, -1.809888892e-02, -3.473860025e-01, 1.065809727e+00, -7.031717896e-01, 0, -1, 8688
DATA:1, -5.412212014e-02, -2.765939236e-01, 1.033741117e+00, -5.281338096e-01, 0, -1, 8691.2
DATA:1, 2.910361998e-02, -1.162853912e-01, 1.217102766e+00, -3.202938735e-01, 0, -1, 8697.6
DATA:1, 1.101074517e-01, 4.329796880e-02, 1.378648520e+00, -7.894575596e-02, 0, -1, 8704
DATA:1, 2.196447849e-01, 1.851869673e-01, 1.915013194e+00, 1.436765492e-01, 0, -1, 8710.4
DATA:1, 3.340409994e-01, 3.303579688e-01, 2.264325619e+00, 3.838706017e-01, 0, -1, 8713.6
DATA:1, 3.711736798e-01, 4.219114780e-01, 2.634214640e+00, 6.017137170e-01, 0, -1, 8720
DATA:1, 3.333799541e-01, 5.073506832e-01, 2.507735729e+00, 7.638084888e-01, 0, -1, 8726.4
DATA:1, 4.106878638e-01, 5.880981684e-01, 2.372542620e+00, 9.111747742e-01, 0, -1, 8732.8
DATA:1, 5.360959768e-01, 7.102988958e-01, 2.376687050e+00, 9.954586029e-01, 0, -1, 8736
DATA:1, 6.895719171e-01, 7.874267697e-01, 2.155731678e+00, 1.004511118e+00, 0, -1, 8742.4
DATA:1, 7.567157149e-01, 8.557553291e-01, 2.506560326e+00, 9.716576934e-01, 0, -1, 8748.8
DATA:1, 7.867865562e-01, 9.488435984e-01, 2.229080915e+00, 8.560320139e-01, 0, -1, 8755.2
DATA:1, 7.326867580e-01, 9.663290381e-01, 1.928827763e+00, 6.992270350e-01, 0, -1, 8758.4
DATA:1, 7.009950876e-01, 1.058258772e+00, 2.101464748e+00, 5.211938024e-01, 0, -1, 8764.8
DATA:1, 8.016573191e-01, 1.110613823e+00, 2.383887291e+00, 2.900671661e-01, 0, -1, 8771.2
DATA:1, 9.180558324e-01, 1.142817140e+00, 2.478315115e+00, 5.949958414e-02, 0, -1, 8777.6
DATA:1, 1.008250952e+00, 1.184207320e+00, 2.455903053e+00, -1.768136621e-01, 0, -1, 8780.8
DATA:1, 1.070334911e+00, 1.121360660e+00, 2.414484024e+00, -4.032789171e-01, 0, -1, 8787.2
DATA:1, 1.146971464e+00, 1.063942313e+00, 1.475506783e+00, -5.938321352e-01, 0, -1, 8793.6
DATA:1, 1.070541620e+00, 1.018796086e+00, 1.098514557e+00, -7.358461022e-01, 0, -1, 8800
DATA:1, 1.088826776e+00, 9.051001072e-01, 1.477205753e+00, -8.418757915e-01, 0, -1, 8803.2
DATA:1, 1.085812569e+00, 8.224596381e-01, 6.872818470e-01, -8.947766423e-01, 0, -1, 8809.6
DATA:1, 1.043171883e+00, 7.271193266e-01, 1.251485586e+00, -8.797553778e-01, 0, -1, 8816
DATA:1, 1.092567563e+00, 6.029913425e-01, 1.109199405e+00, -8.294185400e-01, 0, -1, 8822.4
DATA:1, 1.132653594e+00, 5.385149121e-01, 4.452993274e-01, -7.075316310e-01, 0, -1, 8825.6
DATA:1, 1.152830362e+00, 4.463393092e-01, 8.324983716e-01, -5.367330313e-01, 0, -1, 8832
DATA:1, 1.141108394e+00, 3.458657861e-01, -2.889624238e-02, -3.356970549e-01, 0, -1, 8838.4
DATA:1, 1.131524801e+00, 2.185406834e-01, -2.152841240e-01, -1.008478552e-01, 0, -1, 8844.8
DATA:1, 1.063934922e+00, 4.753634706e-02, 2.640320659e-01, 1.441608518e-01, 0, -1, 8848
DATA:1, 1.059346080e+00, -8.602532744e-02, -2.115403712e-01, 3.753675818e-01, 0, -1, 8854.4
DATA:1, 1.140884161e+00, -1.816974431e-01, 6.807026863e-01, 5.925205946e-01, 0, -1, 8860.8
DATA:1, 1.121403337e+00, -3.096100092e-01, 1.472741723e+00, 7.768797874e-01, 0, -1, 8867.2
DATA:1, 1.164344072e+00, -4.225888848e-01, 1.516547561e+00, 9.129450321e-01, 0, -1, 8870.4
DATA:1, 1.247612953e+00, -5.106066465e-01, 1.701986790e+00, 9.958062768e-01, 0, -1, 8876.8
DATA:1, 1.226538658e+00, -6.165435910e-01, 1.565543413e+00, 1.030037761e+00, 0, -1, 8883.2
DATA:1, 1.198136926e+00, -6.809666157e-01, 1.062637568e+00, 9.815247655e-01, 0, -1, 8889.6
DATA:1, 1.183988333e+00, -7.337272763e-01, 1.359206676e+00, 8.697322607e-01, 0, -1, 8892.8
DATA:1, 1.144092083e+00, -8.003919125e-01, 2.271090984e+00, 7.150154114e-01, 0, -1, 8899.2
DATA:1, 1.008444667e+00, -8.455856442e-01, 2.280862570e+00, 5.241220593e-01, 0, -1, 8905.6
DATA:1, 1.028789401e+00, -8.586826921e-01, 2.760348797e+00, 3.104239702e-01, 0, -1, 8912
DATA:1, 1.028732061e+00, -8.766276240e-01, 2.451812983e+00, 8.822023124e-02, 0, -1, 8915.2
DATA:1, 9.678697586e-01, -8.579006791e-01, 2.345245361e+00, -1.571989655e-01, 0, -1, 8921.6
DATA:1, 1.001752019e+00, -8.466237783e-01, 2.100253582e+00, -3.954236805e-01, 0, -1, 8928
DATA:1, 9.600211382e-01, -7.977765203e-01, 1.881412745e+00, -5.999369025e-01, 0, -1, 8934.4
DATA:1, 8.438182473e-01, -7.079259753e-01, 2.448343754e+00, -7.614792585e-01, 0, -1, 8937.6
DATA:1, 8.115565777e-01, -6.489314437e-01, 1.991383553e+00, -8.744620085e-01, 0, -1, 8944
DATA:1, 6.933414936e-01, -5.465765595e-01, 2.623890400e+00, -9.268675447e-01, 0, -1, 8950.4
DATA:1, 6.381011605e-01, -4.900490344e-01, 2.695069313e+00, -9.074704647e-01, 0, -1, 8956.8
DATA:1, 5.837377906e-01, -4.322896004e-01, 2.601873875e+00, -8.251748085e-01, 0, -1, 8960
DATA:1, 5.146968961e-01, -3.004055023e-01, 2.928922653e+00, -6.926959157e-01, 0, -1, 8966.4
DATA:1, 5.303047299e-01, -1.991960257e-01, 2.084929705e+00, -5.200503469e-01, 0, -1, 8972.8
DATA:1, 3.861801028e-01, -5.476376042e-02, 2.317539930e+00, -3.144162297e-01, 0, -1, 8979.2
DATA:1, 2.871210277e-01, 7.726126909e-02, 1.810007572e+00, -9.450558573e-02, 0, -1, 8982.4
DATA:1, 1.733482480e-01, 1.446674764e-01, 1.246437669e+00, 1.553728431e-01, 0, -1, 8988.8
DATA:1, 8.000528812e-02, 2.843480110e-01, 1.831219673e+00, 4.009551406e-01, 0, -1, 8995.2
DATA:1, 6.917244941e-02, 4.126605988e-01, 1.308011413e+00, 6.244559884e-01, 0, -1, 9001.6
DATA:1, 9.160834551e-02, 5.667101145e-01, 1.042992949e+00, 7.974846363e-01, 0, -1, 9004.8
DATA:1, -9.171828628e-03, 7.072669268e-01, 1.050149560e+00, 9.337459803e-01, 0, -1, 9011.2
DATA:1, -5.095697939e-02, 7.714124918e-01, 1.795383990e-01, 9.936080575e-01, 0, -1, 9017.6
DATA:1, -1.424936801e-01, 8.362745643e-01, -2.130673453e-02, 9.930768013e-01, 0, -1, 9024
DATA:1, -2.692147195e-01, 8.718494177e-01, -3.601501286e-01, 9.508521557e-01, 0, -1, 9027.2
DATA:1, -3.329848647e-01, 9.314888716e-01, 6.374815106e-02, 8.382741213e-01, 0, -1, 9033.6
DATA:1, -4.263836741e-01, 1.018535614e+00, 8.107649684e-01, 6.857818365e-01, 0, -1, 9040
DATA:1, -4.902754426e-01, 1.067608118e+00, 1.468775511e+00, 5.143307447e-01, 0, -1, 9046.4
DATA:1, -4.662498832e-01, 1.102523446e+00, 1.654227495e+00, 2.912937999e-01, 0, -1, 9049.6
DATA:1, -4.387668967e-01, 1.116802216e+00, 1.651697397e+00, 4.388868809e-02, 0, -1, 9056
DATA:1, -5.077244043e-01, 1.109523416e+00, 1.825799584e+00, -1.742624938e-01, 0, -1, 9062.4
DATA:1, -4.570092559e-01, 1.091723919e+00, 1.505146742e+00, -4.010646343e-01, 0, -1, 9068.8
DATA:1, -5.768913627e-01, 1.092240572e+00, 2.244707108e+00, -5.814263821e-01, 0, -1, 9072
DATA:1, -6.841582060e-01, 1.012526870e+00, 1.820346951e+00, -7.322041988e-01, 0, -1, 9078.4
DATA:1, -7.152342796e-01, 9.579576254e-01, 1.692877173e+00, -8.533475399e-01, 0, -1, 9084.8
